Destination,Destination IP,Hop,IP,ASN,City,Region,Country,Loc,Postal,Timezone,RTT1,RTT2,RTT3,Source
youtube.com,142.250.75.142,6.0,142.250.75.142,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,1.17,*,*,tranco-top1k
whatsapp.net,157.240.9.53,4.0,157.240.109.22,"AS32934 Facebook, Inc.",Sofia,Sofia-Capital,BG,"42.6975,23.3241",1000,Europe/Sofia,*,*,247.53,tranco-top1k
googleusercontent.com,142.250.75.97,4.0,*,,,,,,,,*,*,*,tranco-top1k
gstatic.com,142.250.75.163,5.0,142.251.240.181,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,1.91,*,tranco-top1k
twitter.com,162.159.140.229,4.0,*,,,,,,,,*,*,*,tranco-top1k
microsoft.com,13.107.246.60,5.0,104.44.20.62,AS8075 Microsoft Corporation,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,242.15,*,219.71,tranco-top1k
doubleclick.net,142.250.75.46,5.0,142.251.67.29,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,-498.38,*,6.15,tranco-top1k
goo.gl,142.250.75.110,5.0,72.14.237.235,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,2.7,26.74,*,tranco-top1k
tiktokv.com,23.204.132.201,4.0,23.223.62.34,AS20940 Akamai International B.V.,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,*,*,983.52,tranco-top1k
domaincontrol.com,127.0.0.1,7.0,*,,,,,,,,*,*,*,tranco-top1k
x.com,162.159.140.229,2.0,*,,,,,,,,*,*,*,tranco-top1k
whatsapp.com,157.240.203.60,3.0,*,,,,,,,,*,*,*,tranco-top1k
workers.dev,104.18.12.15,4.0,162.158.20.42,"AS13335 Cloudflare, Inc.",Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,*,247.72,220.88,tranco-top1k
mail.ru,94.100.180.200,6.0,*,,,,,,,,*,*,*,tranco-top1k
msn.com,204.79.197.219,5.0,*,,,,,,,,*,*,*,tranco-top1k
digicert.com,45.60.121.229,4.0,131.125.129.79,AS19551 Incapsula Inc,Secaucus,New Jersey,US,"40.7895,-74.0565",07094,America/New_York,220.72,*,*,tranco-top1k
skype.com,20.76.201.171,4.0,104.44.33.109,AS8075 Microsoft Corporation,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,221.38,*,-1022.15,tranco-top1k
adobe.com,92.123.102.209,5.0,62.115.138.23,AS1299 Arelion Sweden AB,Vienna,Vienna,AT,"48.2085,16.3721",1010,Europe/Vienna,*,243.17,*,tranco-top1k
facebook.com,157.240.203.35,6.0,*,,,,,,,,*,*,*,tranco-top1k
spotify.com,35.186.224.24,2.0,*,,,,,,,,*,*,*,tranco-top1k
googletagmanager.com,142.250.75.136,5.0,72.14.236.1,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,*,1.22,tranco-top1k
wikipedia.org,185.15.59.224,4.0,*,,,,,,,,*,*,*,tranco-top1k
github.com,20.217.135.5,4.0,*,,,,,,,,*,*,*,tranco-top1k
fastly.net,151.101.1.6,3.0,*,,,,,,,,*,*,*,tranco-top1k
wordpress.org,198.143.164.252,7.0,64.125.29.187,AS6461 Zayo Bandwidth,New York City,New York,US,"40.7143,-74.0060",10001,America/New_York,*,244.05,*,tranco-top1k
office.com,13.107.6.156,7.0,*,,,,,,,,*,*,*,tranco-top1k
youtube.com,142.250.75.142,7.0,*,,,,,,,,*,*,*,tranco-top1k
yahoo.com,98.137.11.163,5.0,209.191.64.71,AS10310 Oath Holdings Inc.,Chicago,Illinois,US,"41.8500,-87.6500",60666,America/Chicago,*,*,241.0,tranco-top1k
googlevideo.com,142.250.75.68,4.0,*,,,,,,,,*,*,*,tranco-top1k
fbcdn.net,157.240.234.35,6.0,*,,,,,,,,*,*,*,tranco-top1k
roblox.com,128.116.44.3,4.0,*,,,,,,,,*,*,*,tranco-top1k
dzen.ru,5.61.23.39,6.0,*,,,,,,,,*,*,*,tranco-top1k
googleapis.com,142.250.75.132,4.0,192.178.108.231,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,*,2.1,tranco-top1k
google.com,142.250.75.46,6.0,142.251.67.29,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,-1992.79,260.4,*,tranco-top1k
ntp.org,204.93.207.22,3.0,*,,,,,,,,*,*,*,tranco-top1k
azure.com,20.112.250.133,6.0,104.44.28.131,AS8075 Microsoft Corporation,Redmond,Washington,US,"47.6740,-122.1215",98052,America/Los_Angeles,*,225.79,241.48,tranco-top1k
domaincontrol.com,127.0.0.1,8.0,*,,,,,,,,*,*,*,tranco-top1k
pinterest.com,151.101.192.84,4.0,*,,,,,,,,*,*,*,tranco-top1k
bing.com,150.171.27.10,4.0,104.44.41.67,AS8075 Microsoft Corporation,Vienna,Vienna,AT,"48.2085,16.3721",1010,Europe/Vienna,223.96,*,*,tranco-top1k
vimeo.com,162.159.128.61,4.0,162.158.20.46,"AS13335 Cloudflare, Inc.",Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,*,222.74,244.13,tranco-top1k
sharepoint.com,13.107.138.10,5.0,*,,,,,,,,*,*,*,tranco-top1k
linkedin.com,150.171.22.12,5.0,*,,,,,,,,*,*,*,tranco-top1k
cloudflare.com,104.16.132.229,4.0,*,,,,,,,,*,*,*,tranco-top1k
netflix.com,52.214.181.141,5.0,*,,,,,,,,*,*,*,tranco-top1k
amazonaws.com,207.171.166.22,6.0,*,,,,,,,,*,*,*,tranco-top1k
live.com,204.79.197.212,5.0,*,,,,,,,,*,*,*,tranco-top1k
workers.dev,104.18.12.15,5.0,*,,,,,,,,*,*,*,tranco-top1k
microsoft.com,13.107.246.60,6.0,*,,,,,,,,*,*,*,tranco-top1k
whatsapp.net,157.240.9.53,5.0,157.240.60.174,"AS32934 Facebook, Inc.",Sofia,Sofia-Capital,BG,"42.6975,23.3241",1000,Europe/Sofia,222.39,237.24,223.41,tranco-top1k
msn.com,204.79.197.219,6.0,*,,,,,,,,*,*,*,tranco-top1k
windows.net,20.76.201.171,6.0,51.10.17.139,AS8075 Microsoft Corporation,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,240.14,*,*,tranco-top1k
spotify.com,35.186.224.24,3.0,192.178.244.122,AS15169 Google LLC,Yehud-Monosson,Tel Aviv,IL,"32.0284,34.8796",,Asia/Jerusalem,0.81,*,0.94,tranco-top1k
youtube.com,142.250.75.142,8.0,142.250.75.142,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,1.16,1.21,1.16,tranco-top1k
skype.com,20.76.201.171,5.0,104.44.29.132,AS8075 Microsoft Corporation,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,*,228.19,*,tranco-top1k
github.com,20.217.135.5,5.0,*,,,,,,,,*,*,*,tranco-top1k
instagram.com,157.240.234.174,5.0,*,,,,,,,,*,*,*,tranco-top1k
digicert.com,45.60.121.229,5.0,*,,,,,,,,*,*,*,tranco-top1k
googletagmanager.com,142.250.75.136,6.0,142.250.75.136,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,2.02,*,tranco-top1k
googlesyndication.com,142.250.75.196,5.0,142.251.240.179,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,6.81,*,*,tranco-top1k
linkedin.com,150.171.22.12,6.0,*,,,,,,,,*,*,*,tranco-top1k
fastly.net,151.101.1.6,4.0,*,,,,,,,,*,*,*,tranco-top1k
googleusercontent.com,142.250.75.97,5.0,*,,,,,,,,*,*,*,tranco-top1k
doubleclick.net,142.250.75.46,6.0,142.250.75.46,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,7.83,*,*,tranco-top1k
appsflyersdk.com,13.226.2.121,5.0,*,,,,,,,,*,*,*,tranco-top1k
facebook.com,157.240.203.35,7.0,*,,,,,,,,*,*,*,tranco-top1k
bing.com,150.171.27.10,5.0,*,,,,,,,,*,*,*,tranco-top1k
googlevideo.com,142.250.75.68,5.0,142.251.228.197,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,*,255.73,tranco-top1k
twitter.com,162.159.140.229,5.0,162.159.140.229,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,*,229.32,*,tranco-top1k
ntp.org,204.93.207.22,4.0,216.246.115.39,AS23352 DEFT.COM,Chicago,Illinois,US,"41.8500,-87.6500",60666,America/Chicago,229.97,*,*,tranco-top1k
domaincontrol.com,127.0.0.1,9.0,*,,,,,,,,*,*,*,tranco-top1k
wordpress.org,198.143.164.252,8.0,*,,,,,,,,*,*,*,tranco-top1k
amazonaws.com,207.171.166.22,7.0,*,,,,,,,,*,*,*,tranco-top1k
whatsapp.com,157.240.203.60,4.0,147.75.211.118,,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,*,248.92,tranco-top1k
fbcdn.net,157.240.234.35,7.0,*,,,,,,,,*,*,*,tranco-top1k
googleapis.com,142.250.75.132,5.0,72.14.236.1,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,1.76,8.17,*,tranco-top1k
azure.com,20.112.250.133,7.0,*,,,,,,,,*,*,*,tranco-top1k
sharepoint.com,13.107.138.10,6.0,*,,,,,,,,*,*,*,tranco-top1k
tiktokv.com,23.204.132.201,5.0,*,,,,,,,,*,*,*,tranco-top1k
microsoft.com,13.107.246.60,7.0,*,,,,,,,,*,*,*,tranco-top1k
x.com,162.159.140.229,3.0,*,,,,,,,,*,*,*,tranco-top1k
pinterest.com,151.101.192.84,5.0,*,,,,,,,,*,*,*,tranco-top1k
github.com,20.217.135.5,6.0,*,,,,,,,,*,*,*,tranco-top1k
mail.ru,94.100.180.200,7.0,*,,,,,,,,*,*,*,tranco-top1k
wikipedia.org,185.15.59.224,5.0,*,,,,,,,,*,*,*,tranco-top1k
live.com,204.79.197.212,6.0,*,,,,,,,,*,*,*,tranco-top1k
whatsapp.net,157.240.9.53,6.0,*,,,,,,,,*,*,*,tranco-top1k
roblox.com,128.116.44.3,5.0,*,,,,,,,,*,*,*,tranco-top1k
gstatic.com,142.250.75.163,6.0,*,,,,,,,,*,*,*,tranco-top1k
cloudflare.com,104.16.132.229,5.0,104.16.132.229,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,228.29,*,*,tranco-top1k
netflix.com,52.214.181.141,6.0,*,,,,,,,,*,*,*,tranco-top1k
spotify.com,35.186.224.24,4.0,192.178.109.37,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,4.81,5.55,*,tranco-top1k
wordpress.org,198.143.164.252,9.0,*,,,,,,,,*,*,*,tranco-top1k
googlevideo.com,142.250.75.68,6.0,142.250.75.68,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,*,2.23,tranco-top1k
fastly.net,151.101.1.6,5.0,*,,,,,,,,*,*,*,tranco-top1k
linkedin.com,150.171.22.12,7.0,*,,,,,,,,*,*,*,tranco-top1k
vimeo.com,162.159.128.61,5.0,*,,,,,,,,*,*,*,tranco-top1k
whatsapp.com,157.240.203.60,5.0,129.134.86.234,"AS32934 Facebook, Inc.",Milan,Lombardy,IT,"45.4643,9.1895",20121,Europe/Rome,*,237.42,*,tranco-top1k
tiktok.com,2.20.134.105,1.0,142.251.249.101,AS15169 Google LLC,Milan,Lombardy,IT,"45.4643,9.1895",20121,Europe/Rome,242.21,*,*,tranco-top1k
yahoo.com,98.137.11.163,6.0,*,,,,,,,,*,*,*,tranco-top1k
office.com,13.107.6.156,8.0,*,,,,,,,,*,*,*,tranco-top1k
bing.com,150.171.27.10,6.0,*,,,,,,,,*,*,*,tranco-top1k
domaincontrol.com,127.0.0.1,10.0,*,,,,,,,,*,*,*,tranco-top1k
digicert.com,45.60.121.229,6.0,*,,,,,,,,*,*,*,tranco-top1k
windows.net,20.76.201.171,7.0,51.10.16.45,AS8075 Microsoft Corporation,Bocholt,North Rhine-Westphalia,DE,"51.8388,6.6153",46397,Europe/Berlin,232.66,*,469.54,tranco-top1k
goo.gl,142.250.75.110,6.0,142.250.75.110,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,5.69,*,tranco-top1k
appsflyersdk.com,13.226.2.121,6.0,*,,,,,,,,*,*,*,tranco-top1k
adobe.com,92.123.102.209,6.0,*,,,,,,,,*,*,*,tranco-top1k
msn.com,204.79.197.219,7.0,*,,,,,,,,*,*,*,tranco-top1k
live.com,204.79.197.212,7.0,*,,,,,,,,*,*,*,tranco-top1k
tiktokv.com,23.204.132.201,6.0,23.210.53.41,AS20940 Akamai International B.V.,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,232.89,*,*,tranco-top1k
mail.ru,94.100.180.200,8.0,*,,,,,,,,*,*,*,tranco-top1k
googleapis.com,142.250.75.132,6.0,142.250.75.132,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,3.32,4.12,tranco-top1k
doubleclick.net,142.250.75.46,7.0,142.250.75.46,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,2.74,*,tranco-top1k
googletagmanager.com,142.250.75.136,7.0,142.250.75.136,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,1.95,*,tranco-top1k
github.com,20.217.135.5,7.0,*,,,,,,,,*,*,*,tranco-top1k
netflix.com,52.214.181.141,7.0,*,,,,,,,,*,*,*,tranco-top1k
roblox.com,128.116.44.3,6.0,*,,,,,,,,*,*,*,tranco-top1k
dzen.ru,5.61.23.39,7.0,*,,,,,,,,*,*,*,tranco-top1k
office365.com,20.119.0.28,1.0,108.170.238.109,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,*,244.14,tranco-top1k
skype.com,20.76.201.171,6.0,*,,,,,,,,*,*,*,tranco-top1k
sharepoint.com,13.107.138.10,7.0,*,,,,,,,,*,*,*,tranco-top1k
ntp.org,204.93.207.22,5.0,204.93.207.22,AS23352 DEFT.COM,Chicago,Illinois,US,"41.8500,-87.6500",60666,America/Chicago,*,*,238.0,tranco-top1k
instagram.com,157.240.234.174,6.0,*,,,,,,,,*,*,*,tranco-top1k
googleusercontent.com,142.250.75.97,6.0,142.250.75.97,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,1.03,1.02,*,tranco-top1k
office.com,13.107.6.156,9.0,*,,,,,,,,*,*,*,tranco-top1k
domaincontrol.com,127.0.0.1,11.0,*,,,,,,,,*,*,*,tranco-top1k
linkedin.com,150.171.22.12,8.0,*,,,,,,,,*,*,*,tranco-top1k
msn.com,204.79.197.219,8.0,*,,,,,,,,*,*,*,tranco-top1k
azure.com,20.112.250.133,8.0,*,,,,,,,,*,*,*,tranco-top1k
google.com,142.250.75.46,7.0,*,,,,,,,,*,*,*,tranco-top1k
windows.net,20.76.201.171,8.0,*,,,,,,,,*,*,*,tranco-top1k
workers.dev,104.18.12.15,6.0,104.18.12.15,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,229.11,225.54,*,tranco-top1k
tiktok.com,2.20.134.105,2.0,192.178.104.190,AS15169 Google LLC,Milan,Lombardy,IT,"45.4643,9.1895",20121,Europe/Rome,*,244.49,220.78,tranco-top1k
live.com,204.79.197.212,8.0,*,,,,,,,,*,*,*,tranco-top1k
mail.ru,94.100.180.200,9.0,*,,,,,,,,*,*,*,tranco-top1k
digicert.com,45.60.121.229,7.0,*,,,,,,,,*,*,*,tranco-top1k
office365.com,20.119.0.28,2.0,104.44.59.175,AS8075 Microsoft Corporation,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,2.79,3.23,tranco-top1k
yahoo.com,98.137.11.163,7.0,66.196.67.115,AS10310 Oath Holdings Inc.,Quincy,Washington,US,"47.2343,-119.8525",98848,America/Los_Angeles,238.98,*,479.66,tranco-top1k
twitter.com,162.159.140.229,6.0,162.159.140.229,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,*,228.68,227.06,tranco-top1k
bit.ly,67.199.248.11,1.0,*,,,,,,,,*,*,*,tranco-top1k
adobe.com,92.123.102.209,7.0,213.248.79.66,AS1299 Arelion Sweden AB,Bucharest,București,RO,"44.4323,26.1063",050011,Europe/Bucharest,*,*,230.67,tranco-top1k
googlesyndication.com,142.250.75.196,6.0,142.250.75.196,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,*,4.35,tranco-top1k
cloudflare.com,104.16.132.229,6.0,104.16.132.229,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,*,235.91,229.76,tranco-top1k
wordpress.org,198.143.164.252,10.0,*,,,,,,,,*,*,*,tranco-top1k
x.com,162.159.140.229,4.0,162.158.20.48,"AS13335 Cloudflare, Inc.",Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,484.6,*,*,tranco-top1k
appsflyersdk.com,13.226.2.121,7.0,*,,,,,,,,*,*,*,tranco-top1k
whatsapp.net,157.240.9.53,7.0,*,,,,,,,,*,*,*,tranco-top1k
fastly.net,151.101.1.6,6.0,*,,,,,,,,*,*,*,tranco-top1k
microsoft.com,13.107.246.60,8.0,*,,,,,,,,*,*,*,tranco-top1k
whatsapp.com,157.240.203.60,6.0,129.134.87.188,"AS32934 Facebook, Inc.",Milan,Lombardy,IT,"45.4643,9.1895",20121,Europe/Rome,246.8,225.27,*,tranco-top1k
domaincontrol.com,127.0.0.1,12.0,*,,,,,,,,*,*,*,tranco-top1k
skype.com,20.76.201.171,7.0,51.10.16.45,AS8075 Microsoft Corporation,Bocholt,North Rhine-Westphalia,DE,"51.8388,6.6153",46397,Europe/Berlin,*,*,243.6,tranco-top1k
gstatic.com,142.250.75.163,7.0,142.250.75.163,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,2.39,2.37,2.35,tranco-top1k
bing.com,150.171.27.10,7.0,*,,,,,,,,*,*,*,tranco-top1k
msn.com,204.79.197.219,9.0,*,,,,,,,,*,*,*,tranco-top1k
google.com,142.250.75.46,8.0,142.250.75.46,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,219.85,*,1.26,tranco-top1k
github.com,20.217.135.5,8.0,*,,,,,,,,*,*,*,tranco-top1k
vimeo.com,162.159.128.61,6.0,162.159.128.61,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,234.33,*,*,tranco-top1k
dzen.ru,5.61.23.39,8.0,*,,,,,,,,*,*,*,tranco-top1k
windows.net,20.76.201.171,9.0,*,,,,,,,,*,*,*,tranco-top1k
amazonaws.com,207.171.166.22,8.0,*,,,,,,,,*,*,*,tranco-top1k
wordpress.com,192.0.78.9,1.0,66.249.94.118,AS15169 Google LLC,Amsterdam,North Holland,NL,"52.3740,4.8897",1012,Europe/Amsterdam,*,*,243.19,tranco-top1k
tiktokv.com,23.204.132.201,7.0,23.210.53.83,AS20940 Akamai International B.V.,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,228.43,243.61,*,tranco-top1k
office.com,13.107.6.156,10.0,*,,,,,,,,*,*,*,tranco-top1k
digicert.com,45.60.121.229,8.0,*,,,,,,,,*,*,*,tranco-top1k
mail.ru,94.100.180.200,10.0,*,,,,,,,,*,*,*,tranco-top1k
netflix.com,52.214.181.141,8.0,*,,,,,,,,*,*,*,tranco-top1k
cloudflare.net,104.17.156.85,1.0,142.251.250.194,AS15169 Google LLC,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,246.13,243.22,479.01,tranco-top1k
x.com,162.159.140.229,5.0,162.159.140.229,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,228.22,230.49,*,tranco-top1k
mozilla.org,35.190.14.201,1.0,*,,,,,,,,*,*,*,tranco-top1k
bing.com,150.171.27.10,8.0,*,,,,,,,,*,*,*,tranco-top1k
fastly.net,151.101.1.6,7.0,*,,,,,,,,*,*,*,tranco-top1k
domaincontrol.com,127.0.0.1,13.0,*,,,,,,,,*,*,*,tranco-top1k
goo.gl,142.250.75.110,7.0,142.250.75.110,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,5.81,*,*,tranco-top1k
yahoo.com,98.137.11.163,8.0,67.195.4.109,AS36647 Oath Holdings Inc.,Quincy,Washington,US,"47.2343,-119.8525",98848,America/Los_Angeles,235.34,232.22,237.47,tranco-top1k
doubleclick.net,142.250.75.46,8.0,142.250.75.46,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,1.66,500.28,*,tranco-top1k
instagram.com,157.240.234.174,7.0,*,,,,,,,,*,*,*,tranco-top1k
wordpress.org,198.143.164.252,11.0,64.125.21.249,AS6461 Zayo Bandwidth,Chicago,Illinois,US,"41.8500,-87.6500",60666,America/Chicago,231.94,224.52,*,tranco-top1k
sharepoint.com,13.107.138.10,8.0,*,,,,,,,,*,*,*,tranco-top1k
vimeo.com,162.159.128.61,7.0,162.159.128.61,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,*,244.63,248.48,tranco-top1k
linkedin.com,150.171.22.12,9.0,*,,,,,,,,*,*,*,tranco-top1k
microsoft.com,13.107.246.60,9.0,*,,,,,,,,*,*,*,tranco-top1k
fbcdn.net,157.240.234.35,8.0,*,,,,,,,,*,*,*,tranco-top1k
zoom.us,170.114.52.2,1.0,142.251.250.194,AS15169 Google LLC,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,*,220.06,*,tranco-top1k
whatsapp.com,157.240.203.60,7.0,*,,,,,,,,*,*,*,tranco-top1k
github.com,20.217.135.5,9.0,*,,,,,,,,*,*,*,tranco-top1k
spotify.com,35.186.224.24,5.0,142.251.240.179,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,220.89,220.62,256.15,tranco-top1k
facebook.com,157.240.203.35,8.0,*,,,,,,,,*,*,*,tranco-top1k
tiktokv.com,23.204.132.201,8.0,2.21.70.22,AS20940 Akamai International B.V.,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,*,220.14,246.72,tranco-top1k
googletagmanager.com,142.250.75.136,8.0,142.250.75.136,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,4.64,*,tranco-top1k
gandi.net,217.70.185.65,1.0,142.251.249.196,AS15169 Google LLC,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,241.1,*,245.73,tranco-top1k
office365.com,20.119.0.28,3.0,104.44.230.197,AS8075 Microsoft Corporation,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,*,229.13,*,tranco-top1k
whatsapp.net,157.240.9.53,8.0,*,,,,,,,,*,*,*,tranco-top1k
bit.ly,67.199.248.11,2.0,142.251.233.175,AS15169 Google LLC,Yehud-Monosson,Tel Aviv,IL,"32.0284,34.8796",,Asia/Jerusalem,6.45,0.58,3.68,tranco-top1k
digicert.com,45.60.121.229,9.0,*,,,,,,,,*,*,*,tranco-top1k
adobe.com,92.123.102.209,8.0,92.123.102.209,AS20940 Akamai International B.V.,Bucharest,București,RO,"44.4323,26.1063",050011,Europe/Bucharest,235.14,244.5,*,tranco-top1k
dzen.ru,5.61.23.39,9.0,*,,,,,,,,*,*,*,tranco-top1k
cloudflare.net,104.17.156.85,2.0,192.178.105.90,AS15169 Google LLC,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,*,231.15,248.05,tranco-top1k
googleusercontent.com,142.250.75.97,7.0,142.250.75.97,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,1.87,*,tranco-top1k
domaincontrol.com,127.0.0.1,14.0,*,,,,,,,,*,*,*,tranco-top1k
mozilla.org,35.190.14.201,2.0,142.251.233.175,AS15169 Google LLC,Yehud-Monosson,Tel Aviv,IL,"32.0284,34.8796",,Asia/Jerusalem,21.4,3.65,0.64,tranco-top1k
github.com,20.217.135.5,10.0,*,,,,,,,,*,*,*,tranco-top1k
mail.ru,94.100.180.200,11.0,*,,,,,,,,*,*,*,tranco-top1k
wordpress.com,192.0.78.9,2.0,74.125.243.76,AS15169 Google LLC,Amsterdam,North Holland,NL,"52.3740,4.8897",1012,Europe/Amsterdam,*,225.35,*,tranco-top1k
qq.com,113.108.81.189,1.0,142.251.66.65,AS15169 Google LLC,New York City,New York,US,"40.7143,-74.0060",10001,America/New_York,234.96,224.6,225.13,tranco-top1k
googleusercontent.com,142.250.75.97,8.0,142.250.75.97,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,0.98,0.95,0.95,tranco-top1k
yahoo.com,98.137.11.163,9.0,68.180.235.6,AS36647 Oath Holdings Inc.,Quincy,Washington,US,"47.2343,-119.8525",98848,America/Los_Angeles,*,238.27,237.5,tranco-top1k
fastly.net,151.101.1.6,8.0,*,,,,,,,,*,*,*,tranco-top1k
adobe.com,92.123.102.209,9.0,92.123.102.209,AS20940 Akamai International B.V.,Bucharest,București,RO,"44.4323,26.1063",050011,Europe/Bucharest,227.43,248.57,*,tranco-top1k
spotify.com,35.186.224.24,6.0,35.186.224.24,AS396982 Google LLC,Kansas City,Missouri,US,"39.0997,-94.5786",64106,America/Chicago,*,*,1.34,tranco-top1k
tiktokv.com,23.204.132.201,9.0,2.21.70.14,AS20940 Akamai International B.V.,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,236.91,232.63,249.07,tranco-top1k
x.com,162.159.140.229,6.0,162.159.140.229,"AS13335 Cloudflare, Inc.",San Francisco,California,US,"37.7621,-122.3971",94107,America/Los_Angeles,246.4,*,239.08,tranco-top1k
instagram.com,157.240.234.174,8.0,*,,,,,,,,*,*,*,tranco-top1k
appsflyersdk.com,13.226.2.121,8.0,*,,,,,,,,*,*,*,tranco-top1k
msn.com,204.79.197.219,10.0,*,,,,,,,,*,*,*,tranco-top1k
roblox.com,128.116.44.3,7.0,*,,,,,,,,*,*,*,tranco-top1k
